province,district,year,month,precip_mm,sunshine_hours_month
Diyarbakir,Çüngüş,2019,4,132.2,275.0
Diyarbakir,Çüngüş,2019,5,32.2,384.0
Diyarbakir,Çüngüş,2019,6,1.0,416.0
Diyarbakir,Çüngüş,2019,7,0.0,422.0
Diyarbakir,Çüngüş,2019,8,0.0,401.0
Diyarbakir,Çüngüş,2019,9,0.0,356.0
Diyarbakir,Çüngüş,2019,10,9.4,314.0
Diyarbakir,Çüngüş,2019,11,38.6,268.0
Diyarbakir,Çüngüş,2019,12,320.7,156.0
Diyarbakir,Çüngüş,2020,1,168.3,172.0
Diyarbakir,Çüngüş,2020,2,108.2,180.0
Diyarbakir,Çüngüş,2020,3,198.8,235.0
Diyarbakir,Çüngüş,2020,4,93.1,318.0
Diyarbakir,Çüngüş,2020,5,65.3,366.0
Diyarbakir,Çüngüş,2020,6,2.0,417.0
Diyarbakir,Çüngüş,2020,7,0.1,422.0
Diyarbakir,Çüngüş,2020,8,0.0,402.0
Diyarbakir,Çüngüş,2020,9,0.0,350.0
Diyarbakir,Çüngüş,2020,10,0.0,318.0
Diyarbakir,Çüngüş,2020,11,80.9,243.0
Diyarbakir,Çüngüş,2020,12,79.5,208.0
Diyarbakir,Çüngüş,2021,1,200.1,208.0
Diyarbakir,Çüngüş,2021,2,21.7,253.0
Diyarbakir,Çüngüş,2021,3,165.0,273.0
Diyarbakir,Çüngüş,2021,4,19.1,345.0
Diyarbakir,Çüngüş,2021,5,2.7,404.0
Diyarbakir,Çüngüş,2021,6,0.3,426.0
Diyarbakir,Çüngüş,2021,7,0.0,423.0
Diyarbakir,Çüngüş,2021,8,0.0,401.0
Diyarbakir,Çüngüş,2021,9,1.2,358.0
Diyarbakir,Çüngüş,2021,10,71.8,298.0
Diyarbakir,Çüngüş,2021,11,46.4,230.0
Diyarbakir,Çüngüş,2021,12,106.7,208.0
Diyarbakir,Çüngüş,2022,1,163.9,115.0
Diyarbakir,Çüngüş,2022,2,68.7,220.0
Diyarbakir,Çüngüş,2022,3,202.5,230.0
Diyarbakir,Çüngüş,2022,4,18.8,338.0
Diyarbakir,Çüngüş,2022,5,96.1,368.0
Diyarbakir,Çüngüş,2022,6,4.2,416.0
Diyarbakir,Çüngüş,2022,7,0.0,424.0
Diyarbakir,Çüngüş,2022,8,0.0,402.0
Diyarbakir,Çüngüş,2022,9,2.0,354.0
Diyarbakir,Çüngüş,2022,10,19.7,312.0
Diyarbakir,Çüngüş,2022,11,151.8,193.0
Diyarbakir,Çüngüş,2022,12,16.9,233.0
Diyarbakir,Çüngüş,2023,1,24.7,221.0
Diyarbakir,Çüngüş,2023,2,100.1,219.0
Diyarbakir,Çüngüş,2023,3,270.8,224.0
Diyarbakir,Çüngüş,2023,4,140.1,294.0
Diyarbakir,Çüngüş,2023,5,54.9,379.0
Diyarbakir,Çüngüş,2023,6,4.1,413.0
Diyarbakir,Çüngüş,2023,7,1.4,423.0
Diyarbakir,Çüngüş,2023,8,0.3,402.0
Diyarbakir,Çüngüş,2023,9,0.5,352.0
Diyarbakir,Çüngüş,2023,10,18.8,305.0
Diyarbakir,Çüngüş,2023,11,180.0,217.0
Diyarbakir,Çüngüş,2023,12,161.1,193.0
Diyarbakir,Çüngüş,2024,1,145.6,147.0
Diyarbakir,Çüngüş,2024,2,91.8,213.0
Diyarbakir,Çüngüş,2024,3,121.4,245.0
Diyarbakir,Çüngüş,2024,4,59.9,340.0
Diyarbakir,Çüngüş,2024,5,70.7,362.0
Diyarbakir,Çüngüş,2024,6,1.5,421.0
Diyarbakir,Çüngüş,2024,7,0.4,418.0
Diyarbakir,Çüngüş,2024,8,0.0,402.0
Diyarbakir,Çüngüş,2024,9,8.7,338.0
Diyarbakir,Çüngüş,2024,10,11.4,319.0
Diyarbakir,Çüngüş,2024,11,57.3,230.0
Diyarbakir,Çüngüş,2024,12,43.2,187.0
Diyarbakir,Çınar,2015,1,72.0,239.0
Diyarbakir,Çınar,2015,2,99.9,223.0
Diyarbakir,Çınar,2015,3,119.0,274.0
Diyarbakir,Çınar,2015,4,40.9,354.0
Diyarbakir,Çınar,2015,5,46.2,405.0
Diyarbakir,Çınar,2015,6,4.8,418.0
Diyarbakir,Çınar,2015,7,0.0,425.0
Diyarbakir,Çınar,2015,8,1.0,401.0
Diyarbakir,Çınar,2015,9,0.5,358.0
Diyarbakir,Çınar,2015,10,144.5,280.0
Diyarbakir,Çınar,2015,11,29.6,269.0
Diyarbakir,Çınar,2015,12,30.5,256.0
Diyarbakir,Çınar,2016,1,80.8,197.0
Diyarbakir,Çınar,2016,2,62.7,240.0
Diyarbakir,Çınar,2016,3,83.6,312.0
Diyarbakir,Çınar,2016,4,40.8,365.0
Diyarbakir,Çınar,2016,5,22.2,404.0
Diyarbakir,Çınar,2016,6,8.6,411.0
Diyarbakir,Çınar,2016,7,0.5,425.0
Diyarbakir,Çınar,2016,8,0.0,400.0
Diyarbakir,Çınar,2016,9,4.0,359.0
Diyarbakir,Çınar,2016,10,38.9,312.0
Diyarbakir,Çınar,2016,11,45.6,265.0
Diyarbakir,Çınar,2016,12,114.0,202.0
Diyarbakir,Çınar,2017,1,59.9,226.0
Diyarbakir,Çınar,2017,2,5.8,283.0
Diyarbakir,Çınar,2017,3,111.7,281.0
Diyarbakir,Çınar,2017,4,73.2,350.0
Diyarbakir,Çınar,2017,5,52.2,390.0
Diyarbakir,Çınar,2017,6,5.3,419.0
Diyarbakir,Çınar,2017,7,0.2,417.0
Diyarbakir,Çınar,2017,8,0.1,400.0
Diyarbakir,Çınar,2017,9,0.8,354.0
Diyarbakir,Çınar,2017,10,24.0,302.0
Diyarbakir,Çınar,2017,11,66.1,263.0
Diyarbakir,Çınar,2017,12,29.3,243.0
Diyarbakir,Çınar,2018,1,123.0,173.0
Diyarbakir,Çınar,2018,2,102.7,211.0
Diyarbakir,Çınar,2018,3,27.5,290.0
Diyarbakir,Çınar,2018,4,22.2,321.0
Diyarbakir,Çınar,2018,5,108.4,349.0
Diyarbakir,Çınar,2018,6,5.1,414.0
Diyarbakir,Çınar,2018,7,0.0,416.0
Diyarbakir,Çınar,2018,8,0.0,400.0
Diyarbakir,Çınar,2018,9,0.0,355.0
Diyarbakir,Çınar,2018,10,66.5,266.0
Diyarbakir,Çınar,2018,11,85.5,213.0
Diyarbakir,Çınar,2018,12,167.6,166.0
Diyarbakir,Çınar,2019,1,83.9,180.0
Diyarbakir,Çınar,2019,2,75.4,215.0
Diyarbakir,Çınar,2019,3,158.3,227.0
Diyarbakir,Çınar,2019,4,181.4,295.0
Diyarbakir,Çınar,2019,5,64.4,390.0
Diyarbakir,Çınar,2019,6,0.4,411.0
Diyarbakir,Çınar,2019,7,0.0,417.0
Diyarbakir,Çınar,2019,8,0.0,398.0
Diyarbakir,Çınar,2019,9,0.1,357.0
Diyarbakir,Çınar,2019,10,27.0,311.0
Diyarbakir,Çınar,2019,11,37.1,272.0
Diyarbakir,Çınar,2019,12,145.5,162.0
Diyarbakir,Çınar,2020,1,98.2,176.0
Diyarbakir,Çınar,2020,2,88.6,186.0
Diyarbakir,Çınar,2020,3,156.0,261.0
Diyarbakir,Çınar,2020,4,81.0,321.0
Diyarbakir,Çınar,2020,5,50.9,369.0
Diyarbakir,Çınar,2020,6,1.7,415.0
Diyarbakir,Çınar,2020,7,0.0,411.0
Diyarbakir,Çınar,2020,8,0.0,399.0
Diyarbakir,Çınar,2020,9,0.0,353.0
Diyarbakir,Çınar,2020,10,0.0,307.0
Diyarbakir,Çınar,2020,11,41.0,244.0
Diyarbakir,Çınar,2020,12,38.9,216.0
Diyarbakir,Çınar,2021,1,59.1,217.0
Diyarbakir,Çınar,2021,2,31.0,263.0
Diyarbakir,Çınar,2021,3,62.2,289.0
Diyarbakir,Çınar,2021,4,8.1,344.0
Diyarbakir,Çınar,2021,5,2.5,400.0
Diyarbakir,Çınar,2021,6,0.1,420.0
Diyarbakir,Çınar,2021,7,0.0,412.0
Diyarbakir,Çınar,2021,8,0.0,397.0
Diyarbakir,Çınar,2021,9,0.2,356.0
Diyarbakir,Çınar,2021,10,18.1,307.0
Diyarbakir,Çınar,2021,11,42.7,249.0
Diyarbakir,Çınar,2021,12,83.7,224.0
Diyarbakir,Çınar,2022,1,102.6,149.0
Diyarbakir,Çınar,2022,2,69.1,231.0
Diyarbakir,Çınar,2022,3,128.5,239.0
Diyarbakir,Çınar,2022,4,18.7,328.0
Diyarbakir,Çınar,2022,5,87.7,364.0
Diyarbakir,Çınar,2022,6,1.0,413.0
Diyarbakir,Çınar,2022,7,0.0,414.0
Diyarbakir,Çınar,2022,8,0.0,400.0
Diyarbakir,Çınar,2022,9,1.2,351.0
Diyarbakir,Çınar,2022,10,14.3,302.0
Diyarbakir,Çınar,2022,11,87.6,211.0
Diyarbakir,Çınar,2022,12,8.7,242.0
Diyarbakir,Çınar,2023,1,18.5,226.0
Diyarbakir,Çınar,2023,2,84.9,236.0
Diyarbakir,Çınar,2023,3,149.0,237.0
Diyarbakir,Çınar,2023,4,98.3,300.0
Diyarbakir,Çınar,2023,5,84.1,361.0
Diyarbakir,Çınar,2023,6,1.9,407.0
Diyarbakir,Çınar,2023,7,0.0,414.0
Diyarbakir,Çınar,2023,8,2.9,399.0
Diyarbakir,Çınar,2023,9,0.0,352.0
Diyarbakir,Çınar,2023,10,34.3,304.0
Diyarbakir,Çınar,2023,11,136.7,236.0
Diyarbakir,Çınar,2023,12,70.3,197.0
Diyarbakir,Çınar,2024,1,140.5,163.0
Diyarbakir,Çınar,2024,2,68.4,212.0
Diyarbakir,Çınar,2024,3,149.7,266.0
Diyarbakir,Çınar,2024,4,48.9,335.0
Diyarbakir,Çınar,2024,5,71.9,370.0
Diyarbakir,Çınar,2024,6,0.3,413.0
Diyarbakir,Çınar,2024,7,0.6,411.0
Diyarbakir,Çınar,2024,8,0.0,399.0
Diyarbakir,Çınar,2024,9,25.3,341.0
Diyarbakir,Çınar,2024,10,21.9,309.0
Diyarbakir,Çınar,2024,11,56.4,261.0
Diyarbakir,Çınar,2024,12,28.0,210.0
Düzce,Akçakoca,2015,1,137.0,209.0
Düzce,Akçakoca,2015,2,156.2,199.0
Düzce,Akçakoca,2015,3,65.4,240.0
Düzce,Akçakoca,2015,4,97.2,314.0
Düzce,Akçakoca,2015,5,62.6,369.0
Düzce,Akçakoca,2015,6,101.3,332.0
Düzce,Akçakoca,2015,7,13.0,426.0
Düzce,Akçakoca,2015,8,29.3,389.0
Düzce,Akçakoca,2015,9,141.8,303.0
Düzce,Akçakoca,2015,10,150.9,236.0
Düzce,Akçakoca,2015,11,33.9,232.0
Düzce,Akçakoca,2015,12,60.1,218.0
Düzce,Akçakoca,2016,1,151.9,180.0
Düzce,Akçakoca,2016,2,105.0,223.0
Düzce,Akçakoca,2016,3,103.9,263.0
Düzce,Akçakoca,2016,4,62.4,337.0
Düzce,Akçakoca,2016,5,140.9,364.0
Düzce,Akçakoca,2016,6,48.5,401.0
Düzce,Akçakoca,2016,7,27.4,429.0
Düzce,Akçakoca,2016,8,103.7,378.0
Düzce,Akçakoca,2016,9,75.4,324.0
Düzce,Akçakoca,2016,10,63.4,251.0
Düzce,Akçakoca,2016,11,109.7,214.0
Düzce,Akçakoca,2016,12,171.7,181.0
Düzce,Akçakoca,2017,1,110.7,163.0
Düzce,Akçakoca,2017,2,45.7,217.0
Düzce,Akçakoca,2017,3,76.3,267.0
Düzce,Akçakoca,2017,4,73.8,310.0
Düzce,Akçakoca,2017,5,63.5,351.0
Düzce,Akçakoca,2017,6,85.5,351.0
Düzce,Akçakoca,2017,7,69.3,415.0
Düzce,Akçakoca,2017,8,174.8,374.0
Düzce,Akçakoca,2017,9,74.2,317.0
Düzce,Akçakoca,2017,10,101.7,263.0
Düzce,Akçakoca,2017,11,142.0,211.0
Düzce,Akçakoca,2017,12,142.8,182.0
Düzce,Akçakoca,2018,1,111.5,186.0
Düzce,Akçakoca,2018,2,96.0,153.0
Düzce,Akçakoca,2018,3,157.4,229.0
Düzce,Akçakoca,2018,4,20.8,357.0
Düzce,Akçakoca,2018,5,115.4,289.0
Düzce,Akçakoca,2018,6,54.6,377.0
Düzce,Akçakoca,2018,7,69.6,419.0
Düzce,Akçakoca,2018,8,17.0,402.0
Düzce,Akçakoca,2018,9,140.8,311.0
Düzce,Akçakoca,2018,10,113.4,266.0
Düzce,Akçakoca,2018,11,117.0,183.0
Düzce,Akçakoca,2018,12,197.4,134.0
Düzce,Akçakoca,2019,1,118.4,155.0
Düzce,Akçakoca,2019,2,104.9,152.0
Düzce,Akçakoca,2019,3,42.0,291.0
Düzce,Akçakoca,2019,4,82.9,293.0
Düzce,Akçakoca,2019,5,82.7,360.0
Düzce,Akçakoca,2019,6,83.7,356.0
Düzce,Akçakoca,2019,7,121.9,393.0
Düzce,Akçakoca,2019,8,134.1,378.0
Düzce,Akçakoca,2019,9,54.1,344.0
Düzce,Akçakoca,2019,10,77.3,295.0
Düzce,Akçakoca,2019,11,59.5,238.0
Düzce,Akçakoca,2019,12,196.6,169.0
Düzce,Akçakoca,2020,1,159.3,166.0
Düzce,Akçakoca,2020,2,157.7,188.0
Düzce,Akçakoca,2020,3,75.1,222.0
Düzce,Akçakoca,2020,4,46.4,296.0
Düzce,Akçakoca,2020,5,101.4,335.0
Düzce,Akçakoca,2020,6,93.0,376.0
Düzce,Akçakoca,2020,7,65.1,397.0
Düzce,Akçakoca,2020,8,10.3,406.0
Düzce,Akçakoca,2020,9,70.3,342.0
Düzce,Akçakoca,2020,10,118.0,283.0
Düzce,Akçakoca,2020,11,72.2,239.0
Düzce,Akçakoca,2020,12,59.8,167.0
Düzce,Akçakoca,2021,1,173.1,168.0
Düzce,Akçakoca,2021,2,99.7,209.0
Düzce,Akçakoca,2021,3,167.7,226.0
Düzce,Akçakoca,2021,4,142.2,223.0
Düzce,Akçakoca,2021,5,100.3,362.0
Düzce,Akçakoca,2021,6,160.0,355.0
Düzce,Akçakoca,2021,7,124.1,407.0
Düzce,Akçakoca,2021,8,88.9,379.0
Düzce,Akçakoca,2021,9,159.3,308.0
Düzce,Akçakoca,2021,10,121.3,279.0
Düzce,Akçakoca,2021,11,111.7,201.0
Düzce,Akçakoca,2021,12,178.7,162.0
Düzce,Akçakoca,2022,1,244.1,160.0
Düzce,Akçakoca,2022,2,181.8,173.0
Düzce,Akçakoca,2022,3,127.5,248.0
Düzce,Akçakoca,2022,4,94.0,278.0
Düzce,Akçakoca,2022,5,36.2,386.0
Düzce,Akçakoca,2022,6,176.8,361.0
Düzce,Akçakoca,2022,7,31.3,409.0
Düzce,Akçakoca,2022,8,54.2,372.0
Düzce,Akçakoca,2022,9,114.0,316.0
Düzce,Akçakoca,2022,10,109.6,248.0
Düzce,Akçakoca,2022,11,65.3,224.0
Düzce,Akçakoca,2022,12,67.4,188.0
Düzce,Akçakoca,2023,1,43.6,193.0
Düzce,Akçakoca,2023,2,105.5,189.0
Düzce,Akçakoca,2023,3,208.3,177.0
Düzce,Akçakoca,2023,4,156.6,245.0
Düzce,Akçakoca,2023,5,77.7,299.0
Düzce,Akçakoca,2023,6,140.8,347.0
Düzce,Akçakoca,2023,7,143.5,392.0
Düzce,Akçakoca,2023,8,18.2,383.0
Düzce,Akçakoca,2023,9,35.7,337.0
Düzce,Akçakoca,2023,10,117.1,274.0
Düzce,Akçakoca,2023,11,275.0,164.0
Düzce,Akçakoca,2023,12,165.5,189.0
Düzce,Akçakoca,2024,1,173.1,182.0
Düzce,Akçakoca,2024,2,62.0,200.0
Düzce,Akçakoca,2024,3,111.5,261.0
Düzce,Akçakoca,2024,4,24.7,299.0
Düzce,Akçakoca,2024,5,113.6,336.0
Düzce,Akçakoca,2024,6,20.1,409.0
Düzce,Akçakoca,2024,7,63.3,405.0
Düzce,Akçakoca,2024,8,29.5,390.0
Düzce,Akçakoca,2024,9,117.9,305.0
Düzce,Akçakoca,2024,10,155.9,268.0
Düzce,Akçakoca,2024,11,148.3,185.0
Düzce,Akçakoca,2024,12,182.5,154.0
Düzce,Cumayeri,2015,1,137.0,209.0
Düzce,Cumayeri,2015,2,156.2,199.0
Düzce,Cumayeri,2015,3,65.4,239.0
Düzce,Cumayeri,2015,4,97.2,314.0
Düzce,Cumayeri,2015,5,62.6,369.0
Düzce,Cumayeri,2015,6,101.3,332.0
Düzce,Cumayeri,2015,7,13.0,427.0
Düzce,Cumayeri,2015,8,29.3,389.0
Düzce,Cumayeri,2015,9,141.8,303.0
Düzce,Cumayeri,2015,10,150.9,236.0
Düzce,Cumayeri,2015,11,33.9,231.0
Düzce,Cumayeri,2015,12,60.1,217.0
Düzce,Cumayeri,2016,1,151.9,180.0
Düzce,Cumayeri,2016,2,105.0,223.0
Düzce,Cumayeri,2016,3,103.9,262.0
Düzce,Cumayeri,2016,4,62.4,337.0
Düzce,Cumayeri,2016,5,140.9,364.0
Düzce,Cumayeri,2016,6,48.5,402.0
Düzce,Cumayeri,2016,7,27.4,429.0
Düzce,Cumayeri,2016,8,103.7,378.0
Düzce,Cumayeri,2016,9,75.4,324.0
Düzce,Cumayeri,2016,10,63.4,251.0
Düzce,Cumayeri,2016,11,109.7,214.0
Düzce,Cumayeri,2016,12,171.7,181.0
Düzce,Cumayeri,2017,1,85.0,169.0
Düzce,Cumayeri,2017,2,24.8,207.0
Düzce,Cumayeri,2017,3,68.8,257.0
Düzce,Cumayeri,2017,4,89.5,301.0
Düzce,Cumayeri,2017,5,82.2,346.0
Düzce,Cumayeri,2017,6,121.4,338.0
Düzce,Cumayeri,2017,7,29.8,392.0
Düzce,Cumayeri,2017,8,61.0,352.0
Düzce,Cumayeri,2017,9,52.8,312.0
Düzce,Cumayeri,2017,10,109.0,259.0
Düzce,Cumayeri,2017,11,90.0,208.0
Düzce,Cumayeri,2017,12,119.6,183.0
Düzce,Cumayeri,2018,1,96.7,183.0
Düzce,Cumayeri,2018,2,77.5,142.0
Düzce,Cumayeri,2018,3,117.1,229.0
Düzce,Cumayeri,2018,4,33.7,345.0
Düzce,Cumayeri,2018,5,114.5,256.0
Düzce,Cumayeri,2018,6,89.6,369.0
Düzce,Cumayeri,2018,7,64.4,411.0
Düzce,Cumayeri,2018,8,13.0,394.0
Düzce,Cumayeri,2018,9,86.0,310.0
Düzce,Cumayeri,2018,10,97.4,242.0
Düzce,Cumayeri,2018,11,76.7,183.0
Düzce,Cumayeri,2018,12,162.1,135.0
Düzce,Cumayeri,2019,1,120.3,138.0
Düzce,Cumayeri,2019,2,86.4,146.0
Düzce,Cumayeri,2019,3,37.7,269.0
Düzce,Cumayeri,2019,4,90.5,271.0
Düzce,Cumayeri,2019,5,95.5,357.0
Düzce,Cumayeri,2019,6,107.3,339.0
Düzce,Cumayeri,2019,7,117.1,391.0
Düzce,Cumayeri,2019,8,112.0,374.0
Düzce,Cumayeri,2019,9,54.1,339.0
Düzce,Cumayeri,2019,10,46.6,290.0
Düzce,Cumayeri,2019,11,46.4,239.0
Düzce,Cumayeri,2019,12,137.1,170.0
Düzce,Cumayeri,2020,1,113.9,168.0
Düzce,Cumayeri,2020,2,141.3,181.0
Düzce,Cumayeri,2020,3,75.1,204.0
Düzce,Cumayeri,2020,4,48.6,279.0
Düzce,Cumayeri,2020,5,135.6,325.0
Düzce,Cumayeri,2020,6,126.0,377.0
Düzce,Cumayeri,2020,7,43.2,376.0
Düzce,Cumayeri,2020,8,2.7,405.0
Düzce,Cumayeri,2020,9,32.9,332.0
Düzce,Cumayeri,2020,10,72.1,285.0
Düzce,Cumayeri,2020,11,26.9,233.0
Düzce,Cumayeri,2020,12,38.6,168.0
Düzce,Cumayeri,2021,1,137.9,177.0
Düzce,Cumayeri,2021,2,74.0,198.0
Düzce,Cumayeri,2021,3,149.5,206.0
Düzce,Cumayeri,2021,4,122.2,221.0
Düzce,Cumayeri,2021,5,88.6,363.0
Düzce,Cumayeri,2021,6,135.7,356.0
Düzce,Cumayeri,2021,7,95.7,400.0
Düzce,Cumayeri,2021,8,72.5,385.0
Düzce,Cumayeri,2021,9,112.8,295.0
Düzce,Cumayeri,2021,10,56.8,269.0
Düzce,Cumayeri,2021,11,99.1,206.0
Düzce,Cumayeri,2021,12,125.3,171.0
Düzce,Cumayeri,2022,1,178.7,167.0
Düzce,Cumayeri,2022,2,137.8,162.0
Düzce,Cumayeri,2022,3,88.7,228.0
Düzce,Cumayeri,2022,4,61.5,264.0
Düzce,Cumayeri,2022,5,49.3,374.0
Düzce,Cumayeri,2022,6,147.3,357.0
Düzce,Cumayeri,2022,7,39.4,410.0
Düzce,Cumayeri,2022,8,55.8,359.0
Düzce,Cumayeri,2022,9,57.9,309.0
Düzce,Cumayeri,2022,10,76.4,237.0
Düzce,Cumayeri,2022,11,24.6,224.0
Düzce,Cumayeri,2022,12,44.8,191.0
Düzce,Cumayeri,2023,1,38.7,194.0
Düzce,Cumayeri,2023,2,98.9,187.0
Düzce,Cumayeri,2023,3,150.7,164.0
Düzce,Cumayeri,2023,4,133.5,239.0
Düzce,Cumayeri,2023,5,66.0,237.0
Düzce,Cumayeri,2023,6,134.2,327.0
Düzce,Cumayeri,2023,7,94.0,394.0
Düzce,Cumayeri,2023,8,10.3,363.0
Düzce,Cumayeri,2023,9,35.8,332.0
Düzce,Cumayeri,2023,10,85.3,282.0
Düzce,Cumayeri,2023,11,238.0,162.0
Düzce,Cumayeri,2023,12,128.7,189.0
Düzce,Cumayeri,2024,1,141.2,181.0
Düzce,Cumayeri,2024,2,44.3,192.0
Düzce,Cumayeri,2024,3,121.4,251.0
Düzce,Cumayeri,2024,4,22.1,274.0
Düzce,Cumayeri,2024,5,93.9,329.0
Düzce,Cumayeri,2024,6,11.6,406.0
Düzce,Cumayeri,2024,7,81.8,402.0
Düzce,Cumayeri,2024,8,27.1,389.0
Düzce,Cumayeri,2024,9,97.3,306.0
Düzce,Cumayeri,2024,10,72.4,270.0
Düzce,Cumayeri,2024,11,125.0,184.0
Düzce,Cumayeri,2024,12,114.5,146.0
Düzce,Gölyaka,2015,1,128.6,213.0
Düzce,Gölyaka,2015,2,156.3,199.0
Düzce,Gölyaka,2015,3,95.2,247.0
Düzce,Gölyaka,2015,4,116.3,322.0
Düzce,Gölyaka,2015,5,85.3,370.0
Düzce,Gölyaka,2015,6,167.9,319.0
Düzce,Gölyaka,2015,7,15.2,425.0
Düzce,Gölyaka,2015,8,49.8,387.0
Düzce,Gölyaka,2015,9,90.2,317.0
Düzce,Gölyaka,2015,10,120.1,248.0
Düzce,Gölyaka,2015,11,37.8,242.0
Düzce,Gölyaka,2015,12,42.3,232.0
Düzce,Gölyaka,2016,1,144.1,178.0
Düzce,Gölyaka,2016,2,120.1,225.0
Düzce,Gölyaka,2016,3,115.4,268.0
Düzce,Gölyaka,2016,4,88.0,333.0
Düzce,Gölyaka,2016,5,192.3,363.0
Düzce,Gölyaka,2016,6,77.0,400.0
Düzce,Gölyaka,2016,7,25.1,427.0
Düzce,Gölyaka,2016,8,91.1,381.0
Düzce,Gölyaka,2016,9,58.5,324.0
Düzce,Gölyaka,2016,10,42.5,265.0
Düzce,Gölyaka,2016,11,87.6,218.0
Düzce,Gölyaka,2016,12,133.6,179.0
Düzce,Gölyaka,2017,1,116.5,168.0
Düzce,Gölyaka,2017,2,39.2,197.0
Düzce,Gölyaka,2017,3,82.6,255.0
Düzce,Gölyaka,2017,4,117.9,291.0
Düzce,Gölyaka,2017,5,107.7,334.0
Düzce,Gölyaka,2017,6,137.8,321.0
Düzce,Gölyaka,2017,7,59.8,374.0
Düzce,Gölyaka,2017,8,51.5,337.0
Düzce,Gölyaka,2017,9,72.0,306.0
Düzce,Gölyaka,2017,10,150.2,248.0
Düzce,Gölyaka,2017,11,120.8,203.0
Düzce,Gölyaka,2017,12,157.0,184.0
Düzce,Gölyaka,2018,1,130.9,183.0
Düzce,Gölyaka,2018,2,107.0,140.0
Düzce,Gölyaka,2018,3,149.8,229.0
Düzce,Gölyaka,2018,4,38.2,338.0
Düzce,Gölyaka,2018,5,160.7,246.0
Düzce,Gölyaka,2018,6,157.9,361.0
Düzce,Gölyaka,2018,7,82.0,402.0
Düzce,Gölyaka,2018,8,27.7,387.0
Düzce,Gölyaka,2018,9,121.1,303.0
Düzce,Gölyaka,2018,10,143.2,236.0
Düzce,Gölyaka,2018,11,108.7,183.0
Düzce,Gölyaka,2018,12,170.5,137.0
Düzce,Gölyaka,2019,1,141.7,129.0
Düzce,Gölyaka,2019,2,117.5,150.0
Düzce,Gölyaka,2019,3,54.6,260.0
Düzce,Gölyaka,2019,4,127.4,260.0
Düzce,Gölyaka,2019,5,79.0,351.0
Düzce,Gölyaka,2019,6,162.9,330.0
Düzce,Gölyaka,2019,7,145.5,388.0
Düzce,Gölyaka,2019,8,149.2,366.0
Düzce,Gölyaka,2019,9,51.4,332.0
Düzce,Gölyaka,2019,10,59.0,287.0
Düzce,Gölyaka,2019,11,49.5,237.0
Düzce,Gölyaka,2019,12,152.6,171.0
Düzce,Gölyaka,2020,1,149.8,169.0
Düzce,Gölyaka,2020,2,205.8,173.0
Düzce,Gölyaka,2020,3,92.8,204.0
Düzce,Gölyaka,2020,4,72.6,266.0
Düzce,Gölyaka,2020,5,164.9,316.0
Düzce,Gölyaka,2020,6,140.8,373.0
Düzce,Gölyaka,2020,7,83.8,361.0
Düzce,Gölyaka,2020,8,3.9,404.0
Düzce,Gölyaka,2020,9,49.1,322.0
Düzce,Gölyaka,2020,10,94.3,279.0
Düzce,Gölyaka,2020,11,39.2,223.0
Düzce,Gölyaka,2020,12,60.9,163.0
Düzce,Gölyaka,2021,1,143.7,176.0
Düzce,Gölyaka,2021,2,101.7,192.0
Düzce,Gölyaka,2021,3,182.4,199.0
Düzce,Gölyaka,2021,4,155.0,216.0
Düzce,Gölyaka,2021,5,136.0,362.0
Düzce,Gölyaka,2021,6,164.1,353.0
Düzce,Gölyaka,2021,7,146.5,399.0
Düzce,Gölyaka,2021,8,115.7,380.0
Düzce,Gölyaka,2021,9,141.9,284.0
Düzce,Gölyaka,2021,10,82.9,266.0
Düzce,Gölyaka,2021,11,123.4,205.0
Düzce,Gölyaka,2021,12,139.9,169.0
Düzce,Gölyaka,2022,1,239.3,157.0
Düzce,Gölyaka,2022,2,188.8,147.0
Düzce,Gölyaka,2022,3,179.2,205.0
Düzce,Gölyaka,2022,4,81.5,263.0
Düzce,Gölyaka,2022,5,63.3,360.0
Düzce,Gölyaka,2022,6,198.9,338.0
Düzce,Gölyaka,2022,7,35.2,402.0
Düzce,Gölyaka,2022,8,50.7,337.0
Düzce,Gölyaka,2022,9,69.8,297.0
Düzce,Gölyaka,2022,10,116.5,230.0
Düzce,Gölyaka,2022,11,44.2,222.0
Düzce,Gölyaka,2022,12,67.0,188.0
Düzce,Gölyaka,2023,1,59.4,195.0
Düzce,Gölyaka,2023,2,121.0,184.0
Düzce,Gölyaka,2023,3,204.5,161.0
Düzce,Gölyaka,2023,4,188.6,224.0
Düzce,Gölyaka,2023,5,117.5,223.0
Düzce,Gölyaka,2023,6,157.2,324.0
Düzce,Gölyaka,2023,7,99.7,394.0
Düzce,Gölyaka,2023,8,19.9,345.0
Düzce,Gölyaka,2023,9,73.5,317.0
Düzce,Gölyaka,2023,10,95.0,278.0
Düzce,Gölyaka,2023,11,222.6,156.0
Düzce,Gölyaka,2023,12,147.8,179.0
Düzce,Gölyaka,2024,1,156.5,168.0
Düzce,Gölyaka,2024,2,68.8,195.0
Düzce,Gölyaka,2024,3,158.4,246.0
Düzce,Gölyaka,2024,4,23.1,264.0
Düzce,Gölyaka,2024,5,129.3,319.0
Düzce,Gölyaka,2024,6,17.9,402.0
Düzce,Gölyaka,2024,7,74.7,398.0
Düzce,Gölyaka,2024,8,17.5,384.0
